log_id,text,cluster
274,| Property | Value |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Share ID | Status    | Name      | Share Size |,3
274,| 1234 | 4321     | available | sharename | 1          |,3
274,| ID   | Share ID | Status    | Name      | Share Size |,3
274,| 1234 | 4321     | available | sharename | 1          |,3
274,| ID   | Share ID | Status    | Name      | Share Size |,3
274,| 1234 | 4321     | available | sharename | 1          |,3
274,| ID   | Share ID | Status    | Name      | Share Size |,3
274,| 1234 | 4321     | available | sharename | 1          |,3
274,| ID   | Share ID | Status    | Name      | Share Size |,3
274,| 1234 | 4321     | available | sharename | 1          |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
274,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |,3
274,| Property | Value |,3
274,| id       | fake  |,3
274,| Id | Binary           | Host       | Zone    | Status  | State | Updated_at                 |,3
274,| Property | Value         |,3
274,| id       | 3             |,3
274,| name     | cust_snapshot |,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share security service delete """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share instance list """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share group snapshot delete """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share message delete """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share server abandon """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share instance delete """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share group snapshot delete """,3
274,Delete for share group snapshot fake-sg-snapshot failed:,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share instance show """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share snapshot instance export location list """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share group delete """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share group snapshot delete """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share server delete """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share instance list """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share network set or share network unset """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share quota show """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share instance delete """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share snapshot instance list """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share group snapshot set or share group snapshot unset """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share network set or share network unset """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share network delete """,3
274,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share network set or share network unset """,3
274,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |,3
274,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |,3
274,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |,3
274,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |,3
