log_id,cluster,error_text
303,31,"manila CLI is deprecated and will be removed in the future. Use openstack CLI instead. The equivalent command is "" openstack share set or share unset """
303,31,Share share_xyz has been successfully deleted.
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| ID   | Name       | Size | Share Proto | Status       | Is Public | Share Type Name | Host      | Availability Zone |
303,31,| 1234 | sharename  | 1    |             | fake_status  |           |                 | fake_host |                   |
303,31,| 1111 | sharename1 | 1    |             | fake_status1 |           |                 | fake_host |                   |
303,31,| 2222 | sharename2 | 1    |             | fake_status2 |           |                 | fake_host |                   |
303,31,| 3333 | sharename3 | 1    |             | fake_status3 |           |                 | fake_host |                   |
303,31,| Property      | Value                                    |
303,31,| id            | fake message id                          |
303,31,| resource_type | SHARE                                    |
303,31,| resource_id   | resource id                              |
303,31,| user_message  | user message                             |
303,31,| message_level | ERROR                                    |
303,31,| created_at    | 2015-08-27T09:49:58-05:00                |
303,31,| expires_at    | 2015-09-27T09:49:58-05:00                |
303,31,| request_id    | req-936666d2-4c8f-4e41-9ac9-237b43f8b848 |
303,31,| Property   | Value             |
303,31,| Name       | test-group-type-1 |
303,31,| Visibility | public            |
303,31,| ID   | Share ID | Host | Status    | Availability Zone | Share Network ID | Share Server ID | Share Type ID |
303,31,| 1234 | fake     |      | available | fake              | fake             | fake            |               |
303,31,| Property                    | Value           |
303,31,| total_progress              | 50              |
303,31,| task_state                  | fake_task_state |
303,31,| destination_share_server_id | fake_dest_id    |
303,31,| Property         | Value                                     |
303,31,| name             | sharename                                 |
303,31,| status           | available                                 |
303,31,| export_locations |                                           |
303,31,|                  | uuid = foo_el_uuid                        |
303,31,|                  | path = /foo/el/path                       |
303,31,|                  | share_instance_id = foo_share_instance_id |
303,31,|                  | is_admin_only = False                     |
303,31,|                  | created_at = 2015-12-17T13:14:15Z         |
